Page Name,User Name,Facebook Id,Likes at Posting,Followers at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Total Interactions,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Secretaría de Marina,SEMARMX,212150908889717,1726419,1757381,2021-02-07 08:00:18 CST,Photo,5629,102,243,1858,3,10,1,0,70,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3331471146957662,A primera hora nos encontramos navegando para custodiar nuestros mares y costas. #FelizDomingo #FamiliaNaval #ParaServirAMéxico,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3331434300294680/?type=3,,,,,,,"7,916","7,916",3.16
Secretaría de Marina,SEMARMX,212150908889717,1609450,1640459,2020-07-29 08:30:03 CDT,Photo,4527,178,733,2326,6,5,8,1,111,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2809870629117719,"Iniciamos nuestro día llenos de alegría por el XXXVIII aniversario de nuestro Embajador y Caballero de los mares, el Buque Escuela #Velero Cuauhtémoc. #FelizMiércoles",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2809862975785151/?type=3,,,,,,,"7,895","7,895",3.05
Secretaría de Marina,SEMARMX,212150908889717,1689516,1714618,2020-12-06 14:04:45 CST,Photo,5509,83,389,1692,6,11,2,0,56,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3175691772535601,"Con profesionalismo y entereza la #MujerNaval se ha convertido en pieza clave de esta Institución. En el mar, en el aire, en la tierra; orgullosamente #ParaServirAMéxico #MéxicoNaranja",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3175678039203641/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252FSEMARMX%2525252525252525252Fphotos%2525252525252525252Fa.397708360333970%2525252525252525252F3175678039203641%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,# #SOY NAVA P,,,,,"7,748","7,748",2.97
Secretaría de Marina,SEMARMX,212150908889717,1649364,1667694,2020-09-18 10:33:17 CDT,Photo,5023,73,419,2051,10,5,1,0,87,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2958212180950229,"#SabíasQue Las Unidades de Protección Portuaria tienen como misión realizar acciones de vigilancia, verificación, visita, inspección y control en funciones de Guardia Costera dentro de los Recintos Portuarios, con el fin de mantener la protección y la seguridad #ParaServirAMéxico.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2958211930950254/?type=3,,,Photos from Secretaría de Marina's post,,,,"7,669","7,669",2.96
Secretaría de Marina,SEMARMX,212150908889717,1687746,1712371,2020-11-29 12:35:27 CST,Photo,4838,78,297,2344,10,3,0,0,78,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3157342081037237,Las mujeres comandantes de los aviones King Air 350 ER versión Patrulla Aérea y Vigilancia Marítima son prueba del compromiso para promover la igualdad laboral entre el personal naval. Más información en: https://bit.ly/3o5uZtP:=:https://www.gob.mx/cms/uploads/attachment/file/595663/MARINA_NOTA_INFORMATIVA_2020.pdf #16DíasDeActivismo #ActúaVSLaViolencia,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3157335147704597/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252FSEMARMX%2525252525252525252Fphotos%2525252525252525252Fa.397708360333970%2525252525252525252F3157335147704597%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,,,,,,"7,648","7,648",2.91
Secretaría de Marina,SEMARMX,212150908889717,1604245,1634803,2020-07-10 07:30:06 CDT,Photo,4246,61,435,2701,3,3,5,0,147,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2759085330862916,#InfanteDeMarina hombre de honor al servicio de la Patria.,https://www.facebook.com/SEMARMX/photos/a.397708360333970/2759085237529592/?type=3,,,,,,,"7,601","7,601",2.94
Secretaría de Marina,SEMARMX,212150908889717,1641443,1673573,2020-09-07 07:59:35 CDT,Photo,4068,82,373,2928,1,3,5,1,83,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2925142164257231,¡Porque servir a #México es un gran honor! Les deseamos feliz #InicioDeSemana #MesPatrio,https://www.facebook.com/SEMARMX/photos/a.397708360333970/2925140974257350/?type=3,,"EN EL MAR, EN EL AIRE EN LA TIERRA #SOY NAVAL",,,,,"7,544","7,544",2.91
Secretaría de Marina,SEMARMX,212150908889717,1716935,1746521,2021-01-25 16:15:29 CST,Photo,4199,111,341,2645,2,4,1,0,73,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3299863620118415,"Concentración, valentía y entereza, cualidades esenciales de un #InfanteDeMarina #FelizLunes",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3299863320118445/?type=3,,#SOY NAVAL,,,,,"7,376","7,376",2.89
Secretaría de Marina,SEMARMX,212150908889717,1568440,1583149,2020-03-10 08:03:55 CST,Photo,3484,121,891,2842,8,10,5,0,0,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2476671002437685,Con disciplina y gallardía nuestras cadetes se preparan #ParaServirAMéxico #FelizMartes,https://www.facebook.com/SEMARMX/photos/a.397708360333970/2476670569104395/?type=3,,,,,,,"7,361","7,361",2.84
Secretaría de Marina,SEMARMX,212150908889717,1614163,1645371,2020-08-09 12:45:04 CDT,Photo,4445,86,367,2348,10,15,3,0,82,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2841682505936531,"Motivados en cada una de nuestras labores, los #InfantesDeMarina trabajan en equipo #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2841677222603726/?type=3,,,,,,,"7,356","7,356",2.84
Secretaría de Marina,SEMARMX,212150908889717,1697405,1724416,2020-12-31 21:00:34 CST,Photo,4140,129,429,2494,7,8,1,0,87,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3236722579765853,"A unas horas de iniciar un #AñoNuevo, les deseamos feliz y #Próspero2021. #SoyNaval y estoy #ParaServirAMéxico",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3236701816434596/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3236701816434596%2F%3Ftype%3D3,,,,,,"7,295","7,295",2.83
Secretaría de Marina,SEMARMX,212150908889717,1694723,1721213,2020-12-25 10:30:09 CST,Photo,5006,67,317,1799,4,11,1,0,64,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3221683251269786,Nuestro entrenamiento es fundamental para atender de manera eficiente las necesidades que la Patria nos demande. #InfantesDeMarina,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3221680387936739/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3221680387936739%2F%3Ftype%3D3,,,,,,"7,269","7,269",2.94
Secretaría de Marina,SEMARMX,212150908889717,1730752,1763164,2021-02-19 07:31:58 CST,Photo,3845,185,845,2277,3,2,0,0,66,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3361117653993011,"Hoy se conmemora el #DíaDelEjércitoMexicano, por ello felicitamos a nuestros compañeros de armas @SEDENAmx, soldados leales a la Patria y al pueblo de México.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3361115833993193/?type=3,,,,,,,"7,223","7,223",3.37
Secretaría de Marina,SEMARMX,212150908889717,1660973,1680503,2020-10-15 10:14:38 CDT,Photo,4750,158,602,1433,104,10,3,1,41,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3039080022863444,"#Noticias personal adscrito a la Octava Región Naval con sede en Acapulco Gro. #Informa que el pasado 12 de octubre aseguró aproximadamente dos toneladas de presunta cocaína, a 325 millas náuticas al sursureste de citado puerto. Conoce más 👉 https://bit.ly/2STXAou:=:https://www.gob.mx/cms/uploads/attachment/file/585144/La_Secretari_a_de_Marina_-_Armada_de_Me_xico_asegura_aproximadamente_dos_toneladas_de_presunta_cocai_na_en_altamar.pdf",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3039078379530275/?type=3,,,Photos from Secretaría de Marina's post,,,,"7,102","7,102",2.84
Secretaría de Marina,SEMARMX,212150908889717,1671623,1692700,2020-11-17 14:06:02 CST,Photo,4226,90,265,2397,0,7,1,0,79,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3126051817499597,#PlanMarina siempre listos al llamado de auxilio de la #Patria,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3126050940833018/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3126050940833018%2F%3Ftype%3D3,,,,,,"7,065","7,065",2.63
Secretaría de Marina,SEMARMX,212150908889717,1653291,1672089,2020-09-27 07:59:32 CDT,Photo,4415,87,246,2159,6,5,2,0,72,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2985758501528930,"Los integrantes del Departamento Canino del Cuartel General del Alto Mando, refrendan su convicción #ParaServirAMéxico. Les deseamos un #FelizDomingoFamiliar",https://www.facebook.com/SEMARMX/photos/a.438666452904827/2985758438195603/?type=3,,,,,,,"6,992","6,992",2.69
Secretaría de Marina,SEMARMX,212150908889717,1643244,1675526,2020-09-14 12:44:39 CDT,Photo,3609,103,437,2648,2,4,2,1,89,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2946498058788308,"Leales entre los leales, siempre #ParaServirAMéxico. Los #InfantesDeMarina les desean un excelente #InicioDeSemana",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2946491598788954/?type=3,,,,,,,"6,895","6,895",2.66
Secretaría de Marina,SEMARMX,212150908889717,1690801,1716367,2020-12-10 08:03:02 CST,Photo,3188,176,529,2872,4,5,12,1,91,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3184791058292339,“Cadete soy de la Naval mi orgullo es ser marino...” ¿Te sabes el himno? ¡Completa la estrofa! #BuenosDías,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3184773928294052/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252FSEMARMX%2525252525252525252Fphotos%2525252525252525252Fa.397708360333970%2525252525252525252F3184773928294052%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,,,,,,"6,878","6,878",2.67
Secretaría de Marina,SEMARMX,212150908889717,1610523,1641568,2020-08-01 11:40:07 CDT,Photo,3686,79,506,2488,4,10,1,0,96,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2818660848238697,"Ser mexicana es un orgullo, pero ser naval y estar #ParaServirAMéxico es un honor.",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2818657338239048/?type=3,,,,,,,"6,870","6,870",2.65
Secretaría de Marina,SEMARMX,212150908889717,1611332,1642404,2020-08-03 15:01:28 CDT,Photo,3917,80,412,2327,6,5,0,0,95,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2824938610944254,"#UnDíaComoHoy pero de 1942 se publica en el @DOF_SEGOB la organización de los batallones de Infantería, donde leales servidores a la patria protegen la Soberanía Nacional y a su población. ¡Infantes de marina, soldados fieles a nuestro pabellón!",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2824918174279631/?type=3,,,,,,,"6,842","6,842",2.64
Secretaría de Marina,SEMARMX,212150908889717,1697405,1724416,2021-01-01 10:05:11 CST,Photo,3489,99,1014,2124,25,1,0,1,79,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3238147009623410,#SabíasQue #UnDíaComoHoy pero de 1976 se crea la primera compañía de #InfanteríaDeMarinaFusileros Paracaidistas de la Armada de México. Iniciamos el año 2021 con toda la actitud #ParaServirAMéxico,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3238144969623614/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3238144969623614%2F%3Ftype%3D3,1 de enero de 1976 Se crea la Primera Compañía de Infantería de Marina Fusileros Paracaidistas de la Armada de México,,,,,"6,832","6,832",2.65
Secretaría de Marina,SEMARMX,212150908889717,1611332,1642404,2020-08-03 10:17:27 CDT,Photo,4057,135,1207,1190,136,11,3,0,49,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2824297937674988,"#Entérate Personal Naval aseguró más de dos toneladas de presunta cocaína y 500 litros de combustible, así como la embarcación menor en la que esta carga eran trasportada, en inmediaciones del Pacífico Mexicano. 👉 https://bit.ly/3gs9gsL:=:https://www.gob.mx/cms/uploads/attachment/file/567503/M_s_de_dos_toneladas_de_presunta_coca_na_y_500_litros_de_combustible_son_asegurados_por_la_Armada_de_M_xico_en_el_Pac_fico_Mexicano_.pdf",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2824297201008395/?type=3,,,Photos from Secretaría de Marina's post,,,,"6,788","6,788",2.62
Secretaría de Marina,SEMARMX,212150908889717,1654582,1673481,2020-10-01 10:53:10 CDT,Photo,4622,203,302,1585,7,4,0,0,63,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2998290273609086,"Extendemos una felicitación a nuestro compañero de armas Mro. Daniel Gómez, por recibir el reconocimiento Internacional de Comunicación Digital y Social, durante la “Cumbre Mundial del Conocimiento México, 2020-2021”. ¡Enhorabuena!",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2998283520276428/?type=3,,,,,,,"6,786","6,786",2.64
Secretaría de Marina,SEMARMX,212150908889717,1617462,1648973,2020-08-16 07:50:09 CDT,Photo,4159,56,264,2183,6,6,5,0,76,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2860615697376545,#InfantesDeMarina con audacia y valentía están dispuestos a dar ¡Todo por la Patria!,https://www.facebook.com/SEMARMX/photos/a.397708360333970/2860562210715227/?type=3,,#SOY SOYNAVAL MARINA MARINA,,,,,"6,755","6,755",2.61
Secretaría de Marina,SEMARMX,212150908889717,1610261,1641301,2020-07-31 16:22:09 CDT,Photo,3720,55,439,2427,3,8,5,0,91,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/2816423745129074,"Generación tras generación se han transmitido nuestros valores, los cuales representan a cada integrante naval #ParaServirAMéxico. #SomosNavales",https://www.facebook.com/SEMARMX/photos/a.397708360333970/2816420925129356/?type=3,,#SOY NAVAL HONOR DEBER LEALTAD PATRIOTISM,,,,,"6,748","6,748",2.61
Secretaría de Marina,SEMARMX,212150908889717,1666663,1686889,2020-11-08 08:00:05 CST,Photo,3947,71,287,2361,3,2,1,0,71,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3101157069989072,#InfantesDeMarina siempre leales y dispuestos #ParaServirAMéxico. #FelizDomingo,https://www.facebook.com/SEMARMX/photos/a.397708360333970/3101150233323089/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FSEMARMX%2Fphotos%2Fa.397708360333970%2F3101150233323089%2F%3Ftype%3D3,,,,,,"6,743","6,743",2.51
Secretaría de Marina,SEMARMX,212150908889717,1687188,1711730,2020-11-27 07:54:38 CST,Photo,4974,76,220,1366,6,7,0,0,52,,0,0,0,N/A,https://www.facebook.com/SEMARMX/posts/3151447424960036,"#Entérate Personal Naval realizó vuelo operacional de Patrulla Marítima en el área Jurisdiccional de ZN-2, por tripulación femenina en Cabina, al mando de la Tte. Corb. AN. PA. Susana Vasques García. #FelizViernesATodos",https://www.facebook.com/SEMARMX/photos/a.397708360333970/3151369341634511/?type=3,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252FSEMARMX%2525252525252525252Fphotos%2525252525252525252Fa.397708360333970%2525252525252525252F3151369341634511%2525252525252525252F%2525252525252525253Ftype%2525252525252525253D3,,,,,,"6,701","6,701",2.54
